Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200912,S92000003,Total,d,75 to 84,"",5,2650,782.269348620549,0,853,251.802171461633,41929,12377.2722710608
20200912,S92000003,Total,d,85plus,"",2,2833,2229.18158426904,0,1031,811.25528181482,27693,21790.5844028107
20200912,S92000003,Total,d,Total,d,214,22975,420.533377262826,0,2500,45.7598887119507,634912,11621.4009847528
20200913,S92000003,Female,"",0 to 14,"",7,229,54.2732480287435,0,0,0,45270,10729.0390317084
20200913,S92000003,Female,"",0 to 59,"",76,8895,434.381954323236,0,48,2.34405101827041,276596,13507.3986551984
20200913,S92000003,Female,"",15 to 19,"",2,387,280.870335157418,0,0,0,14079,10218.0192472385
20200913,S92000003,Female,"",20 to 24,"",6,961,560.709492969251,0,0,0,26329,15362.0397922866
20200913,S92000003,Female,"",25 to 44,"",34,3694,512.715169651259,0,6,0.832780459639295,114318,15866.9660975075
20200913,S92000003,Female,"",45 to 64,"",31,4380,565.902439969767,0,72,9.30250586251672,95153,12293.9075046674
20200913,S92000003,Female,"",60+,"",8,4882,648.719039013501,0,1143,151.881577548634,83542,11101.0417773998
20200913,S92000003,Female,"",65 to 74,"",2,813,269.650846929198,0,143,47.4293617599942,24008,7962.82599394364
20200913,S92000003,Female,"",75 to 84,"",2,1390,727.657257726778,0,357,186.887511516877,22716,11891.6994723176
20200913,S92000003,Female,"",85plus,"",0,1923,2339.58683115556,0,613,745.796530160352,18265,22221.8166776164
20200913,S92000003,Female,"",Total,d,84,13777,491.983528889971,0,1191,42.5312029402595,360473,12872.6702917583
20200913,S92000003,Male,"",0 to 14,"",9,214,48.2236133457723,0,0,0,52666,11867.9664507871
20200913,S92000003,Male,"",0 to 59,"",86,5450,268.906733769998,0,85,4.19395823311007,210394,10380.9840999642
20200913,S92000003,Male,"",15 to 19,"",7,297,206.003939738645,0,0,0,12068,8370.55738978442
20200913,S92000003,Male,"",20 to 24,"",23,611,347.028955050947,0,0,0,17959,10200.1522156464
20200913,S92000003,Male,"",25 to 44,"",23,2154,306.316606796986,0,11,1.56429093536065,78525,11166.9041544723
20200913,S92000003,Male,"",45 to 64,"",27,2794,384.64768392258,0,128,17.6216548110559,62926,8662.97070812895
20200913,S92000003,Male,"",60+,"",8,3787,595.180094235539,1,1225,192.525908486542,66094,10387.5978738853
20200913,S92000003,Male,"",65 to 74,"",4,994,359.105343588669,0,256,92.4858832582488,23461,8475.82541844443
20200913,S92000003,Male,"",75 to 84,"",0,1262,854.238022391596,1,497,336.415449388766,19384,13120.8794184142
20200913,S92000003,Male,"",85plus,"",1,911,2029.26959659635,0,418,931.102844541465,9499,21159.2007662665
20200913,S92000003,Male,"",Total,d,94,9243,347.089357390885,1,1310,49.1925844619777,276744,10392.1775529355
20200913,S92000003,Total,d,0 to 14,"",16,443,51.1721660380846,0,0,0,97961,11315.7484362456
20200913,S92000003,Total,d,0 to 59,"",162,14345,352.07102189197,0,133,3.264234640058,486990,11952.2528373071
20200913,S92000003,Total,d,15 to 19,"",9,686,243.298647316267,0,0,0,26175,9283.29751239546
20200913,S92000003,Total,d,20 to 24,"",29,1579,454.446030576533,0,0,0,44407,12780.6110701787
20200913,S92000003,Total,d,25 to 44,"",57,5907,414.912985575329,0,17,1.19409526913503,193518,13592.8781348513
20200913,S92000003,Total,d,45 to 64,"",58,7234,482.149665014623,0,200,13.3300985627488,158776,10582.498646995
20200913,S92000003,Total,d,60+,"",16,8669,624.19087035349,1,2368,170.502247202337,149636,10774.1867662031
20200913,S92000003,Total,d,65 to 74,"",6,1812,313.332180529137,0,399,68.9953311430054,47513,8215.97786615943
20200913,S92000003,Total,d,75 to 84,"",2,2652,782.859740581772,1,854,252.097367442245,42123,12434.5402912994
20200913,S92000003,Total,d,85plus,"",1,2834,2229.96844681203,0,1031,811.25528181482,27784,21862.1888942221
20200913,S92000003,Total,d,Total,d,178,23153,423.791481339117,1,2501,45.7781926674354,638867,11693.7931286951
20200914,S92000003,Female,"",0 to 14,"",4,233,55.2212523611233,0,0,0,45781,10850.1465851699
20200914,S92000003,Female,"",0 to 59,"",82,8977,438.386374812781,0,48,2.34405101827041,279310,13639.9352065231
20200914,S92000003,Female,"",15 to 19,"",8,395,286.676440276951,0,0,0,14266,10353.7369544076
20200914,S92000003,Female,"",20 to 24,"",8,969,565.377209872221,0,0,0,26619,15531.2445300193
20200914,S92000003,Female,"",25 to 44,"",36,3730,517.711852409095,0,6,0.832780459639295,115388,16015.4786128098
20200914,S92000003,Female,"",45 to 64,"",31,4411,569.907685549462,0,72,9.30250586251672,95968,12399.2067029723
20200914,S92000003,Female,"",60+,"",10,4892,650.047836717338,0,1143,151.881577548634,84176,11185.2875518231
20200914,S92000003,Female,"",65 to 74,"",2,815,270.314194646121,0,143,47.4293617599942,24221,8033.47252579593
20200914,S92000003,Female,"",75 to 84,"",2,1392,728.704246586816,0,357,186.887511516877,22890,11982.787503141
20200914,S92000003,Female,"",85plus,"",1,1924,2340.80346497311,0,613,745.796530160352,18353,22328.8804535611
20200914,S92000003,Female,"",Total,d,92,13869,495.268894692242,0,1191,42.5312029402595,363826,12992.4075910519
20200914,S92000003,Male,"",0 to 14,"",8,222,50.0263652465489,0,0,0,53338,12019.3976104524
20200914,S92000003,Male,"",0 to 59,"",73,5523,272.508603781964,0,85,4.19395823311007,212866,10502.9542735201
20200914,S92000003,Male,"",15 to 19,"",6,303,210.165635490941,0,0,0,12253,8498.87634214688
20200914,S92000003,Male,"",20 to 24,"",7,618,351.004736860041,0,0,0,18219,10347.8241114128
20200914,S92000003,Male,"",25 to 44,"",32,2186,310.867271336217,0,11,1.56429093536065,79379,11288.350014363
20200914,S92000003,Male,"",45 to 64,"",31,2825,388.915428447133,1,129,17.7593239892673,63548,8748.60093697643
20200914,S92000003,Male,"",60+,"",21,3808,598.480538381022,3,1228,192.997400507325,66628,10471.5234535848
20200914,S92000003,Male,"",65 to 74,"",4,998,360.550435514579,0,256,92.4858832582488,23660,8547.71874175846
20200914,S92000003,Male,"",75 to 84,"",4,1266,856.945591400761,0,497,336.415449388766,19551,13233.9204245468
20200914,S92000003,Male,"",85plus,"",2,913,2033.72463413004,2,420,935.557882075156,9546,21263.8941483082
20200914,S92000003,Male,"",Total,d,94,9337,350.619206962966,3,1313,49.3052392355547,279757,10505.3204971981
20200914,S92000003,Total,d,0 to 14,"",12,455,52.5583195199288,0,0,0,99144,11452.4000669974
20200914,S92000003,Total,d,0 to 59,"",155,14500,355.875205119105,0,133,3.264234640058,492176,12079.5334451518
20200914,S92000003,Total,d,15 to 19,"",14,700,248.263925832925,0,0,0,26547,9415.2320558381
20200914,S92000003,Total,d,20 to 24,"",15,1594,458.763123963898,0,0,0,44957,12938.904494382
20200914,S92000003,Total,d,25 to 44,"",68,5975,419.689366651869,0,17,1.19409526913503,195442,13728.0216229581
20200914,S92000003,Total,d,45 to 64,"",62,7296,486.281995569075,1,201,13.3967490555625,160213,10678.2754051683
20200914,S92000003,Total,d,60+,"",31,8700,626.422952136966,3,2371,170.718255116867,150804,10858.2858475935
20200914,S92000003,Total,d,65 to 74,"",6,1818,314.369704305724,0,399,68.9953311430054,47925,8287.22116548504
20200914,S92000003,Total,d,75 to 84,"",6,2658,784.630916465441,0,854,252.097367442245,42464,12535.2021206879
20200914,S92000003,Total,d,85plus,"",3,2837,2232.32903444097,2,1033,812.829006900784,27919,21968.4153375247
20200914,S92000003,Total,d,Total,d,186,23339,427.196017059287,3,2504,45.8331045338898,645233,11810.3161093112
20200915,S92000003,Female,"",0 to 14,"",9,242,57.3542621089778,0,0,0,46238,10958.4560801443
20200915,S92000003,Female,"",0 to 59,"",116,9093,444.051164773601,0,48,2.34405101827041,281911,13766.9534710756
20200915,S92000003,Female,"",15 to 19,"",17,412,299.014413655959,0,0,0,14439,10479.2939776175
20200915,S92000003,Female,"",20 to 24,"",17,986,575.296108291032,0,0,0,26901,15695.7815508489
20200915,S92000003,Female,"",25 to 44,"",41,3771,523.402518883297,0,6,0.832780459639295,116457,16163.8523313689
20200915,S92000003,Female,"",45 to 64,"",36,4447,574.55893848072,0,72,9.30250586251672,96735,12498.3042307021
20200915,S92000003,Female,"",60+,"",9,4901,651.243754650792,0,1143,151.881577548634,84760,11262.8893377272
20200915,S92000003,Female,"",65 to 74,"",2,817,270.977542363044,0,143,47.4293617599942,24405,8094.50051575285
20200915,S92000003,Female,"",75 to 84,"",2,1394,729.751235446855,0,357,186.887511516877,23046,12064.452634224
20200915,S92000003,Female,"",85plus,"",1,1925,2342.02009879067,0,613,745.796530160352,18450,22446.8939338638
20200915,S92000003,Female,"",Total,d,125,13994,499.732706923587,0,1191,42.5312029402595,367016,13106.3240791959
20200915,S92000003,Male,"",0 to 14,"",7,229,51.6037731597283,0,0,0,53857,12136.3511400152
20200915,S92000003,Male,"",0 to 59,"",96,5619,277.245309551123,0,85,4.19395823311007,215041,10610.2702636026
20200915,S92000003,Male,"",15 to 19,"",11,314,217.795411036817,0,0,0,12461,8643.1484615598
20200915,S92000003,Male,"",20 to 24,"",16,634,360.092238137971,0,0,0,18444,10475.6170981337
20200915,S92000003,Male,"",25 to 44,"",38,2224,316.271185476554,0,11,1.56429093536065,80138,11396.2860889029
20200915,S92000003,Male,"",45 to 64,"",30,2855,393.045503793474,0,129,17.7593239892673,64152,8831.7531206161
20200915,S92000003,Male,"",60+,"",17,3825,601.152326498795,0,1228,192.997400507325,67140,10551.9914251318
20200915,S92000003,Male,"",65 to 74,"",9,1007,363.801892347877,0,256,92.4858832582488,23833,8610.21896755407
20200915,S92000003,Male,"",75 to 84,"",2,1268,858.299375905343,0,497,336.415449388766,19687,13325.9777708584
20200915,S92000003,Male,"",85plus,"",0,913,2033.72463413004,0,420,935.557882075156,9609,21404.2278306195
20200915,S92000003,Male,"",Total,d,113,9450,354.862536767702,0,1313,49.3052392355547,282446,10606.2967259143
20200915,S92000003,Total,d,0 to 14,"",16,471,54.4065241623879,0,0,0,100120,11565.1405501874
20200915,S92000003,Total,d,0 to 59,"",212,14712,361.078346049123,0,133,3.264234640058,496952,12196.7513747827
20200915,S92000003,Total,d,15 to 19,"",28,728,258.194482866242,0,0,0,26928,9550.35856404145
20200915,S92000003,Total,d,20 to 24,"",33,1627,468.260729416099,0,0,0,45465,13085.1100571008
20200915,S92000003,Total,d,25 to 44,"",79,6054,425.238397608438,0,17,1.19409526913503,197271,13856.4922257374
20200915,S92000003,Total,d,45 to 64,"",66,7362,490.680928094782,0,201,13.3967490555625,161585,10769.7198813088
20200915,S92000003,Total,d,60+,"",26,8726,628.295020729559,0,2371,170.718255116867,151900,10937.2007390351
20200915,S92000003,Total,d,65 to 74,"",11,1829,316.271831229466,0,399,68.9953311430054,48282,8348.95383019194
20200915,S92000003,Total,d,75 to 84,"",4,2662,785.811700387888,0,854,252.097367442245,42756,12621.3993470265
20200915,S92000003,Total,d,85plus,"",1,2838,2233.11589698396,0,1033,812.829006900784,28079,22094.3133444019
20200915,S92000003,Total,d,Total,d,238,23577,431.552358464664,0,2504,45.8331045338898,651115,11917.9799754727
20200916,S92000003,Female,"",0 to 14,"",5,247,58.5392675244526,0,0,0,46616,11048.0424895542
20200916,S92000003,Female,"",0 to 59,"",124,9217,450.106629904133,0,48,2.34405101827041,284270,13882.1538117444
20200916,S92000003,Female,"",15 to 19,"",27,439,318.610018434384,0,0,0,14643,10627.3496581656
20200916,S92000003,Female,"",20 to 24,"",23,1009,588.71579438707,0,0,0,27161,15847.4823501955
20200916,S92000003,Female,"",25 to 44,"",39,3810,528.815591870952,0,6,0.832780459639295,117358,16288.9081970581
20200916,S92000003,Female,"",45 to 64,"",39,4486,579.597795822916,0,72,9.30250586251672,97469,12593.1381099117
20200916,S92000003,Female,"",60+,"",19,4920,653.768470288083,0,1143,151.881577548634,85288,11333.0498564898
20200916,S92000003,Female,"",65 to 74,"",8,825,273.630933230736,0,143,47.4293617599942,24581,8152.87511484207
20200916,S92000003,Female,"",75 to 84,"",2,1396,730.798224306893,0,357,186.887511516877,23179,12134.0773934165
20200916,S92000003,Female,"",85plus,"",0,1925,2342.02009879067,0,613,745.796530160352,18551,22569.7739494367
20200916,S92000003,Female,"",Total,d,143,14137,504.839308116246,0,1191,42.5312029402595,369905,13209.4917074867
20200916,S92000003,Male,"",0 to 14,"",12,241,54.3079010108931,0,0,0,54323,12241.3614382355
20200916,S92000003,Male,"",0 to 59,"",122,5741,283.264873132763,0,85,4.19395823311007,217048,10709.2970185891
20200916,S92000003,Male,"",15 to 19,"",20,334,231.667730211137,0,0,0,12642,8768.6929500874
20200916,S92000003,Male,"",20 to 24,"",21,655,372.019583565254,0,0,0,18691,10615.9053991117
20200916,S92000003,Male,"",25 to 44,"",45,2269,322.670557484848,0,11,1.56429093536065,80856,11498.3916245019
20200916,S92000003,Male,"",45 to 64,"",32,2887,397.450917496238,0,129,17.7593239892673,64658,8901.41372479105
20200916,S92000003,Male,"",60+,"",15,3840,603.509786602711,0,1228,192.997400507325,67556,10617.3716520137
20200916,S92000003,Male,"",65 to 74,"",4,1011,365.246984273787,0,256,92.4858832582488,23992,8667.661371609
20200916,S92000003,Male,"",75 to 84,"",2,1270,859.653160409926,0,497,336.415449388766,19786,13392.9901038353
20200916,S92000003,Male,"",85plus,"",1,914,2035.95215289689,0,420,935.557882075156,9656,21508.9212126612
20200916,S92000003,Male,"",Total,d,137,9587,360.007104761054,0,1313,49.3052392355547,284871,10697.3593345558
20200916,S92000003,Total,d,0 to 14,"",17,488,56.3702415950006,0,0,0,100964,11662.6333450771
20200916,S92000003,Total,d,0 to 59,"",246,14958,367.11595297735,0,133,3.264234640058,501318,12303.9066262
20200916,S92000003,Total,d,15 to 19,"",47,775,274.863632172168,0,0,0,27313,9686.90372324956
20200916,S92000003,Total,d,20 to 24,"",44,1671,480.924203352367,0,0,0,45972,13231.0278135937
20200916,S92000003,Total,d,25 to 44,"",84,6138,431.138633055929,0,17,1.19409526913503,198891,13970.2824807961
20200916,S92000003,Total,d,45 to 64,"",71,7433,495.413113084558,0,201,13.3967490555625,162825,10852.3664923978
20200916,S92000003,Total,d,60+,"",34,8760,630.743110427566,0,2371,170.718255116867,152844,11005.1712294738
20200916,S92000003,Total,d,65 to 74,"",12,1841,318.346878782639,0,399,68.9953311430054,48617,8406.88224105136
20200916,S92000003,Total,d,75 to 84,"",4,2666,786.992484310334,0,854,252.097367442245,42989,12690.180010509
20200916,S92000003,Total,d,85plus,"",1,2839,2233.90275952694,0,1033,812.829006900784,28227,22210.7690007633
20200916,S92000003,Total,d,Total,d,280,23857,436.677466000403,0,2504,45.8331045338898,656431,12015.2838028298
20200917,S92000003,Female,"",0 to 14,"",5,252,59.7242729399273,0,0,0,46966,11130.9928686374
20200917,S92000003,Female,"",0 to 59,"",106,9323,455.283075902814,0,48,2.34405101827041,286433,13987.7826107552
20200917,S92000003,Female,"",15 to 19,"",23,462,335.302570653042,0,0,0,14801,10742.0202342763
20200917,S92000003,Female,"",20 to 24,"",10,1019,594.550440515783,0,0,0,27410,15992.7650388004
20200917,S92000003,Female,"",25 to 44,"",44,3854,534.922648574974,0,6,0.832780459639295,118254,16413.2700790309
20200917,S92000003,Female,"",45 to 64,"",29,4515,583.344638461986,0,72,9.30250586251672,98092,12673.6306259165
20200917,S92000003,Female,"",60+,"",14,4934,655.628787073456,1,1144,152.014457319018,85796,11400.5527798448
20200917,S92000003,Female,"",65 to 74,"",5,830,275.289302523043,0,143,47.4293617599942,24729,8201.96284589438
20200917,S92000003,Female,"",75 to 84,"",3,1399,732.368707596951,1,358,187.411005946897,23323,12209.4605913393
20200917,S92000003,Female,"",85plus,"",1,1926,2343.23673260822,0,613,745.796530160352,18654,22695.0872326447
20200917,S92000003,Female,"",Total,d,121,14258,509.160278356189,1,1192,42.5669134381103,372580,13305.0172892375
20200917,S92000003,Male,"",0 to 14,"",6,247,55.6599649364755,0,0,0,54750,12337.5833209394
20200917,S92000003,Male,"",0 to 59,"",125,5866,289.43245876969,0,85,4.19395823311007,218971,10804.1791560276
20200917,S92000003,Male,"",15 to 19,"",28,362,251.088977055184,0,0,0,12815,8888.68851094526
20200917,S92000003,Male,"",20 to 24,"",15,670,380.539116013313,0,0,0,18928,10750.514011791
20200917,S92000003,Male,"",25 to 44,"",46,2315,329.212137759992,0,11,1.56429093536065,81568,11599.6439104998
20200917,S92000003,Male,"",45 to 64,"",37,2924,402.544677090059,0,129,17.7593239892673,65110,8963.64019334259
20200917,S92000003,Male,"",60+,"",19,3859,606.495902734339,0,1228,192.997400507325,67938,10677.4083026602
20200917,S92000003,Male,"",65 to 74,"",7,1018,367.77589514413,0,256,92.4858832582488,24138,8720.40722690472
20200917,S92000003,Male,"",75 to 84,"",3,1273,861.6838371668,0,497,336.415449388766,19901,13470.8327128488
20200917,S92000003,Male,"",85plus,"",2,916,2040.40719043058,0,420,935.557882075156,9699,21604.7045196356
20200917,S92000003,Male,"",Total,d,144,9731,365.414533892752,0,1313,49.3052392355547,287177,10783.9533038453
20200917,S92000003,Total,d,0 to 14,"",11,499,57.6408822866912,0,0,0,101741,11752.3867830265
20200917,S92000003,Total,d,0 to 59,"",231,15189,372.785413141661,0,133,3.264234640058,505404,12404.1898046908
20200917,S92000003,Total,d,15 to 19,"",51,826,292.951432482852,0,0,0,27644,9804.29709389342
20200917,S92000003,Total,d,20 to 24,"",25,1696,488.119358997974,0,0,0,46458,13370.9016393443
20200917,S92000003,Total,d,25 to 44,"",90,6228,437.460313892526,0,17,1.19409526913503,200499,14083.2298450767
20200917,S92000003,Total,d,45 to 64,"",66,7499,499.812045610265,0,201,13.3967490555625,163902,10924.1490731582
20200917,S92000003,Total,d,60+,"",33,8793,633.119197487396,1,2372,170.790257755044,153734,11069.2535774511
20200917,S92000003,Total,d,65 to 74,"",12,1853,320.421926335812,0,399,68.9953311430054,48911,8457.7209061041
20200917,S92000003,Total,d,75 to 84,"",6,2672,788.763660194003,1,855,252.392563422856,43248,12766.6357694874
20200917,S92000003,Total,d,85plus,"",3,2842,2236.26334715589,0,1033,812.829006900784,28373,22325.6509320387
20200917,S92000003,Total,d,Total,d,265,24122,441.528014203869,1,2505,45.8514084893746,661414,12106.4924130105
20200918,S92000003,Female,"",0 to 14,"",6,258,61.146279438497,0,0,0,47275,11204.2262033138
20200918,S92000003,Female,"",0 to 59,"",131,9454,461.680381806843,0,48,2.34405101827041,288243,14076.1728679025
20200918,S92000003,Female,"",15 to 19,"",20,482,349.817833451875,0,0,0,14968,10863.2226786466
20200918,S92000003,Female,"",20 to 24,"",22,1041,607.38666199895,0,0,0,27619,16114.7091428905
20200918,S92000003,Female,"",25 to 44,"",48,3902,541.584892252088,0,6,0.832780459639295,118930,16507.0966774836
20200918,S92000003,Female,"",45 to 64,"",41,4556,588.641898744808,0,72,9.30250586251672,98651,12745.8542478213
20200918,S92000003,Female,"",60+,"",13,4947,657.356224088445,0,1144,152.014457319018,86338,11472.5736153928
20200918,S92000003,Female,"",65 to 74,"",4,834,276.615997956889,0,143,47.4293617599942,24930,8268.62929144514
20200918,S92000003,Female,"",75 to 84,"",2,1401,733.41569645699,0,358,187.411005946897,23490,12296.8841611525
20200918,S92000003,Female,"",85plus,"",1,1927,2344.45336642577,0,613,745.796530160352,18718,22772.9517969682
20200918,S92000003,Female,"",Total,d,144,14402,514.302590046699,0,1192,42.5669134381103,374935,13389.1155116761
20200918,S92000003,Male,"",0 to 14,"",5,252,56.7866848744609,0,0,0,55097,12415.7776846356
20200918,S92000003,Male,"",0 to 59,"",110,5976,294.859934130185,0,85,4.19395823311007,220602,10884.6538134182
20200918,S92000003,Male,"",15 to 19,"",22,384,266.348528146936,0,0,0,12971,8996.89260050495
20200918,S92000003,Male,"",20 to 24,"",20,690,391.898492610726,0,0,0,19125,10862.4038712755
20200918,S92000003,Male,"",25 to 44,"",34,2349,334.047218832925,0,11,1.56429093536065,82116,11677.5740407341
20200918,S92000003,Male,"",45 to 64,"",36,2960,407.500767505669,0,129,17.7593239892673,65595,9030.40974477511
20200918,S92000003,Male,"",60+,"",16,3875,609.010526845184,1,1229,193.154564514253,68413,10752.0612059509
20200918,S92000003,Male,"",65 to 74,"",7,1025,370.304806014473,0,256,92.4858832582488,24335,8791.5780042558
20200918,S92000003,Male,"",75 to 84,"",2,1275,863.037621671382,0,497,336.415449388766,20025,13554.7673521329
20200918,S92000003,Male,"",85plus,"",0,916,2040.40719043058,1,421,937.785400842002,9751,21720.5354955116
20200918,S92000003,Male,"",Total,d,126,9857,370.146034382988,1,1314,49.3427908267471,289286,10863.14960967
20200918,S92000003,Total,d,0 to 14,"",11,510,58.9115229783818,0,0,0,102397,11828.1631733674
20200918,S92000003,Total,d,0 to 59,"",241,15430,378.700304481917,0,133,3.264234640058,508845,12488.6426723332
20200918,S92000003,Total,d,15 to 19,"",42,868,307.847268032828,0,0,0,27967,9918.85316252775
20200918,S92000003,Total,d,20 to 24,"",42,1738,500.207220482593,0,0,0,46864,13487.7509670289
20200918,S92000003,Total,d,25 to 44,"",82,6310,443.220067543648,0,17,1.19409526913503,201723,14169.2047044544
20200918,S92000003,Total,d,45 to 64,"",77,7576,504.944133556924,0,201,13.3967490555625,164946,10993.7321876558
20200918,S92000003,Total,d,60+,"",29,8822,635.207273994519,1,2373,170.862260393221,154751,11142.4802604767
20200918,S92000003,Total,d,65 to 74,"",11,1864,322.324053259554,0,399,68.9953311430054,49309,8526.54331661767
20200918,S92000003,Total,d,75 to 84,"",4,2676,789.944444116449,0,855,252.392563422856,43540,12852.8329958259
20200918,S92000003,Total,d,85plus,"",1,2843,2237.05020969887,1,1034,813.615869443767,28489,22416.9269870246
20200918,S92000003,Total,d,Total,d,270,24392,446.47008218476,1,2506,45.8697124448593,665879,12188.21957425
20200919,S92000003,Female,"",0 to 14,"",3,261,61.8572826877819,0,0,0,47481,11253.0484264313
20200919,S92000003,Female,"",0 to 59,"",101,9555,466.612655824454,0,48,2.34405101827041,289485,14136.8251880002
20200919,S92000003,Female,"",15 to 19,"",18,500,362.881569970824,0,0,0,15078,10943.0566240402
20200919,S92000003,Female,"",20 to 24,"",13,1054,614.971701966276,0,0,0,27763,16198.7280471439
20200919,S92000003,Female,"",25 to 44,"",45,3947,547.830745699383,0,6,0.832780459639295,119406,16573.1639272816
20200919,S92000003,Female,"",45 to 64,"",31,4587,592.647144324502,0,72,9.30250586251672,99036,12795.5968138917
20200919,S92000003,Female,"",60+,"",16,4963,659.482300414585,0,1144,152.014457319018,86704,11521.2076113532
20200919,S92000003,Female,"",65 to 74,"",5,839,278.274367249197,0,143,47.4293617599942,25049,8308.09848060205
20200919,S92000003,Female,"",75 to 84,"",2,1403,734.462685317028,0,358,187.411005946897,23599,12353.9450540246
20200919,S92000003,Female,"",85plus,"",0,1927,2344.45336642577,0,613,745.796530160352,18777,22844.7331922038
20200919,S92000003,Female,"",Total,d,117,14519,518.480718295238,0,1192,42.5669134381103,376544,13446.573702718
20200919,S92000003,Male,"",0 to 14,"",6,258,58.1387488000433,0,0,0,55332,12468.7335217209
20200919,S92000003,Male,"",0 to 59,"",97,6073,299.64598058444,0,85,4.19395823311007,221765,10942.0370301842
20200919,S92000003,Male,"",15 to 19,"",21,405,280.914463279971,0,0,0,13105,9089.83713897289
20200919,S92000003,Male,"",20 to 24,"",9,699,397.010212079561,0,0,0,19273,10946.4632580964
20200919,S92000003,Male,"",25 to 44,"",39,2388,339.593341240113,0,11,1.56429093536065,82539,11737.728137612101
20200919,S92000003,Male,"",45 to 64,"",31,2991,411.768512030221,0,129,17.7593239892673,65890,9071.02215234747
20200919,S92000003,Male,"",60+,"",22,3897,612.468134997595,0,1229,193.154564514253,68749,10804.8683122786
20200919,S92000003,Male,"",65 to 74,"",4,1029,371.749897940383,0,256,92.4858832582488,24457,8835.65330799606
20200919,S92000003,Male,"",75 to 84,"",7,1282,867.775867437421,0,497,336.415449388766,20133,13627.8717153803
20200919,S92000003,Male,"",85plus,"",2,918,2044.86222796427,0,421,937.785400842002,9785,21796.2711335843
20200919,S92000003,Male,"",Total,d,119,9976,374.614673734877,0,1314,49.3427908267471,290786,10919.4769964585
20200919,S92000003,Total,d,0 to 14,"",9,519,59.951138089765,0,0,0,102839,11879.2198266153
20200919,S92000003,Total,d,0 to 59,"",198,15628,383.559841765612,0,133,3.264234640058,511250,12547.6688701478
20200919,S92000003,Total,d,15 to 19,"",39,907,321.679115329233,0,0,0,28211,10005.3908738181
20200919,S92000003,Total,d,20 to 24,"",22,1760,506.538957450728,0,0,0,47156,13571.7903849696
20200919,S92000003,Total,d,25 to 44,"",84,6394,449.120302991138,0,17,1.19409526913503,202623,14232.4215128204
20200919,S92000003,Total,d,45 to 64,"",62,7638,509.076464111376,0,201,13.3967490555625,165626,11039.0545227691
20200919,S92000003,Total,d,60+,"",38,8860,637.943374245232,0,2373,170.862260393221,155453,11193.0261124768
20200919,S92000003,Total,d,65 to 74,"",9,1873,323.880338924434,0,399,68.9953311430054,49550,8568.21718831057
20200919,S92000003,Total,d,75 to 84,"",9,2685,792.601207941953,0,855,252.392563422856,43757,12916.8905236186
20200919,S92000003,Total,d,85plus,"",2,2845,2238.62393478483,0,1034,813.615869443767,28582,22490.105203522
20200919,S92000003,Total,d,Total,d,236,24628,450.789815679168,0,2506,45.8697124448593,668990,12245.1631797631
20200920,S92000003,Female,"",0 to 14,"",6,267,63.2792891863516,0,0,0,47706,11306.3736701277
20200920,S92000003,Female,"",0 to 59,"",154,9709,474.133152841405,0,48,2.34405101827041,290856,14203.7771452096
20200920,S92000003,Female,"",15 to 19,"",51,551,399.895490107848,0,0,0,15209,11038.1315953725
20200920,S92000003,Female,"",20 to 24,"",17,1071,624.890600385087,0,0,0,27938,16300.8343543964
20200920,S92000003,Female,"",25 to 44,"",54,4001,555.325769836137,0,6,0.832780459639295,119926,16645.3382337837
20200920,S92000003,Female,"",45 to 64,"",28,4615,596.264785493259,0,72,9.30250586251672,99434,12847.0189990762
20200920,S92000003,Female,"",60+,"",12,4975,661.07685765919,0,1144,152.014457319018,87109,11575.0239183587
20200920,S92000003,Female,"",65 to 74,"",7,846,280.596084258427,0,143,47.4293617599942,25196,8356.85453779589
20200920,S92000003,Female,"",75 to 84,"",2,1405,735.509674177067,0,358,187.411005946897,23720,12417.287880057
20200920,S92000003,Female,"",85plus,"",1,1928,2345.67000024333,0,613,745.796530160352,18836,22916.5145874395
20200920,S92000003,Female,"",Total,d,166,14685,524.408660938465,0,1192,42.5669134381103,378321,13510.0312573988
20200920,S92000003,Male,"",0 to 14,"",4,262,59.0401247504315,0,0,0,55610,12531.3791502729
20200920,S92000003,Male,"",0 to 59,"",136,6209,306.356313757417,0,85,4.19395823311007,223081,11006.9693717697
20200920,S92000003,Male,"",15 to 19,"",50,455,315.59526121577,0,0,0,13234,9179.31359764725
20200920,S92000003,Male,"",20 to 24,"",20,719,408.369588676973,0,0,0,19437,11039.6101461952
20200920,S92000003,Male,"",25 to 44,"",37,2425,344.855047113599,0,11,1.56429093536065,83030,11807.5523966359
20200920,S92000003,Male,"",45 to 64,"",29,3020,415.760918198351,0,129,17.7593239892673,66224,9117.00365787007
20200920,S92000003,Male,"",60+,"",18,3915,615.297087122296,3,1232,193.626056535037,69109,10861.4473547726
20200920,S92000003,Male,"",65 to 74,"",8,1037,374.640081792203,0,256,92.4858832582488,24604,8888.76043627325
20200920,S92000003,Male,"",75 to 84,"",3,1285,869.806544194295,2,499,337.769233893349,20226,13690.8226948434
20200920,S92000003,Male,"",85plus,"",3,921,2051.54478426481,1,422,940.012919608848,9825,21885.3718842581
